;Feature;PosTags;Label
2649;was#meinen#sie#damit#?;PWS#VVFIN#PPER#PROP#$.;0
2650;haben#sie#sie#merken#?;VAFIN#PPER#PPER#VVPP#$.;1
2651;was#motivieren#Mensch#bei#die#Teamarbeit#?;PWS#VVFIN#NN#APPR#ART#NN#$.;0
2652;haben#die#Mann#ueberhaupt#eine#Ahnung#wovon#sie#da#sprechen#?;VAFIN#ART#NN#ADV#ART#NN#PWAV#PPER#ADV#VVFIN#$.;1
2653;wann#endlich#gehen#die#Eltern#auf#die#Barrikade#?;PWAV#ADV#VVFIN#ART#NN#APPR#ART#NN#$.;0
2654;und#die#aendern#sie#wenn#die#Koalition#weitergehen#?;KON#PDS#VVFIN#PRF#KOUS#ART#NN#VVFIN#$.;1
2655;bestehen#hier#Interesse#an#die#Detail#unsre#FamilienWG#?;VVFIN#ADV#NN#APPR#ART#NN#PPOSAT#NN#$.;1
2656;wo#beginnen#die#Begrif#Mensch#?;PWAV#VVFIN#ART#NN#NN#$.;0
2657;in#welcher#Sprache#finden#dasTelefongespraech#statt#?;APPR#PWAT#NN#VVFIN#ADJD#PTKVZ#$.;0
2658;geben#sie#neu#Folge#?;VVFIN#PPER#ADJA#NN#$.;1
2659;was#sollen#man#dazu#sagen#?;PWS#VMFIN#PIS#PROP#VVINF#$.;0
2660;oder#haben#sie#was#mit#die#Kirche#von#England#zu#tun#?;KON#VAFIN#PPER#PIS#APPR#ART#NN#APPR#NE#PTKZU#VVINF#$.;1
2661;haben#sie#in#die#Zwischenzeit#etwas#finden#?;VAFIN#PPER#APPR#ART#NN#PIS#VVPP#$.;1
2662;wissen#sie#was#bei#Rad#fahren#erlauben#sein#und#was#nicht#?;VVFIN#PPER#PIS#APPRART#NN#VVINF#VVPP#VAFIN#KON#PWS#PTKNEG#$.;0
2663;sein#eigentlich#die#Whats#App#Gruppe#noch#vorhanden#?;VAFIN#ADV#ART#NE#NN#NN#ADV#ADJD#$.;1
2664;und#worauf#beziehen#sie#die#?;KON#PWAV#VVFIN#PRF#PDS#$.;0
2665;was#sein#los#in#Deutschland#?;PWS#VAFIN#ADV#APPR#NE#$.;0
2666;wer#haben#die#Video#eigentlich#filmen#?;PWS#VAFIN#ART#NN#ADV#VVPP#$.;0
2667;wollen#sie#jetzt#aus#und#zuruecktreten#?;VMFIN#PPER#ADV#PTKVZ#KON#VVFIN#$.;1
2668;was#genau#wollen#sie#sie#sagen#?;PWS#ADJD#VMFIN#PPER#PPER#VVINF#$.;0
2669;wenn#heute#Bundestagswahl#sein#wen#werden#sie#waehlen#?;KOUS#ADV#NN#VAFIN#PWS#VAFIN#PPER#VVINF#$.;0
2670;wie#werden#die#Jugendinformation#in#Zahl#aussehen#?;PWAV#VAFIN#ART#NN#APPR#NN#VVINF#$.;0
2671;was#koennen#sie#machen#?;PWS#VMFIN#PPER#VVINF#$.;0
2672;was#genau#verstehen#sie#unter#Gesinnungsjustiz#?;PWS#ADJD#VVFIN#PPER#APPR#NN#$.;0
2673;Wer#von#sie#wollen#an#Samstag#die#legendaer#erst#Heimsieg#und#Sieg#unsre#Ruhmreichen#miterleben#?;PWS#APPR#PPER#VMFIN#APPRART#NN#ART#ADJA#ADJA#NN#KON#NN#PPOSAT#NN#VVINF#$.;0
2674;sein#ihre#Heizanlage#noch#zeitgemaess#?;VAFIN#PPOSAT#NN#ADV#ADJD#$.;1
2675;woran#merken#man#dass#sie#keine#Hund#sein#?;PWAV#VVFIN#PIS#KOUS#PPER#PIAT#NN#VAFIN#$.;0
2676;warum#stoppen#sie#die#SPD#nicht#?;PWAV#VVFIN#PPER#ART#NE#PTKNEG#$.;0
2677;glauben#sie#eigentlich#selbst#diese#Schwachsinn#den#du#hier#zu#gut#geben#?;VVFIN#PPER#ADV#ADV#PDAT#NN#ART#NE#ADV#APPRART#ADJA#VVFIN#$.;1
2678;Welches#Geschaeftsmodell#bedienen#welche#Kundensegment#?;PWAT#NN#VVFIN#PWAT#NN#$.;0
2679;ah#sie#meinen#die#eine#erleichtert#die#andere#?;ITJ#PPER#VVFIN#ART#PIS#ADJD#ART#PIS#$.;1
2680;wie#viel#Geld#sollen#Politiker#in#Deutschland#verdienen#?;PWAV#PIAT#NN#VMFIN#NN#APPR#NE#VVINF#$.;0
2681;warum#investieren#sie#die#nicht#in#die#Sanierung#?;PWAV#VVFIN#PPER#PDS#PTKNEG#APPR#ART#NN#$.;0
2682;Wofuer#sein#sie#eigentlich#bekannt#?;NN#VAFIN#PPER#ADV#ADJD#$.;0
2683;und#wie#stellen#man#sie#zu#Verfuegung#?;KON#PWAV#VVFIN#PIS#PPER#APPRART#NN#$.;0
2684;sollen#die#SPD#die#gross#Koalition#verlassen#?;VMFIN#ART#NE#ART#ADJA#NN#VVINF#$.;1
2685;oh#heissen#die#man#koennen#damit#rechnen#dass#Schadensmeldung#demnaechst#auch#wirklich#bearbeiten#werden#?;ITJ#VVFIN#PDS#PIS#VMFIN#PROP#VVINF#KOUS#NN#ADV#ADV#ADJD#VVPP#VAINF#$.;1
2686;sie#haben#eine#Leidenschaft#?;PPER#VAFIN#ART#NN#$.;1
2687;wissen#sie#was#bei#Radfahren#verbieten#sein#und#was#nicht#?;VVFIN#PPER#PIS#APPRART#NN#VVPP#VAFIN#KON#PWS#PTKNEG#$.;1
2688;machen#sie#sowas#auch#in#Studium#?;VVFIN#PPER#PIS#ADV#APPRART#NN#$.;1
2689;wie#koennen#man#die#Strassenverkehr#sicher#gestalten#?;PWAV#VMFIN#PIS#ART#NN#ADJD#VVINF#$.;0
2690;koennen#man#diese#Wahl#in#Bayern#nicht#vorziehen#?;VMFIN#PIS#PDAT#NN#APPR#NE#PTKNEG#VVINF#$.;1
2691;warum#schweigen#die#Behoerde#vor#Ort#?;PWAV#VVFIN#ART#NN#APPR#NN#$.;0
2692;Hab#sie#was#verpassen#oder#haben#sie#noch#eine#Schwester#?;NN#PPER#PIS#VVPP#KON#VAFIN#PPER#ADV#ART#NN#$.;0
2693;und#nach#welchem#Paragraph#in#welchem#Gesetz#sein#dies#jetzt#konkret#illegal#?;KON#APPR#PWAT#NN#APPR#PWAT#NN#VAFIN#PDS#ADV#ADJD#ADJD#$.;0
2694;wieso#sollen#Fahrrad#Fahrer#nicht#auf#die#Gehweg#fahren#duerfen#?;PWAV#VMFIN#NN#NN#PTKNEG#APPR#ART#NN#VVINF#VMFIN#$.;0
2695;lassen#sie#die#belegen#?;VVFIN#PRF#PDS#VVINF#$.;1
2696;wie#kommen#sie#denn#auf#so#was#?;PWAV#VVFIN#PPER#ADV#APPR#ADV#PIS#$.;0
2697;sein#die#was#fuer#sie#?;VAFIN#PDS#PIS#APPR#PPER#$.;1
2698;ja#aber#was#sein#da#die#Problem#?;PTKANT#ADV#PIS#VAFIN#ADV#ART#NN#$.;0
2699;warum#sein#so#schwer#die#Leben#?;PWAV#VAFIN#ADV#ADJD#ART#NN#$.;0
2700;sein#sie#in#Marienkrankenhaus#?;VAFIN#PPER#APPR#NN#$.;1
2701;na#mit#wem#haben#sie#sprechen#?;ITJ#APPR#PWS#VAFIN#PPER#VVPP#$.;0
2702;was#machen#eigentlich#die#Chef#?;PWS#VVFIN#ADV#ART#NN#$.;0
2703;wie#meinen#sie#die#?;PWAV#VVFIN#PPER#PDS#$.;0
2704;was#sein#Akusmatische#Orchestrierung#?;PWS#VAFIN#ADJA#NN#$.;0
2705;kennen#sie#sie#?;VVFIN#PPER#PPER#$.;1
2706;wie#koennen#man#die#Tod#eine#Mensch#feiern#?;PWAV#VMFIN#PIS#ART#NN#ART#NN#VVINF#$.;0
2707;wie#lange#haben#die#bei#sie#dauern#?;PWAV#ADV#VAFIN#ART#APPR#PPER#VVPP#$.;0
2708;und#warum#wollen#sie#Journalist#werden#?;KON#PWAV#VMFIN#PPER#NN#VAINF#$.;0
2709;sein#aber#bestimmt#nur#von#regional#Interesse#oder#?;VAFIN#ADV#ADJD#ADV#APPR#ADJA#NN#KON#$.;1
2710;wo#koennen#sie#sie#bewerben#?;PWAV#VMFIN#PPER#PRF#VVINF#$.;0
2711;Gibts#da#schon#eine#Zeitplan#?;NN#ADV#ADV#ART#NN#$.;1
2712;Lust#spaeter#eine#Kaffee#oder#eine#Bier#zu#trinken#?;NN#ADJD#ART#NN#KON#ART#NN#PTKZU#VVINF#$.;1
2713;wenn#die#so#sein#warum#sein#dann#die#SPD#immer#noch#Teil#diese#Koalition#?;KOUS#PDS#ADV#VAFIN#PWAV#VAFIN#ADV#ART#NE#ADV#ADV#NN#PDAT#NN#$.;0
2714;und#wann#bekommen#die#Kind#endlich#neu#Schuh#?;KON#PWAV#VVFIN#ART#NN#ADV#ADJA#NN#$.;0
2715;was#muessen#man#da#lange#drueber#reden#?;PWS#VMFIN#PIS#ADV#ADV#PROP#VVINF#$.;0
2716;wer#brauchen#schon#eine#Arbeit#?;PWS#VVFIN#ADV#ART#NN#$.;0
2717;wo#suchen#Mensch#nach#News#in#Videoform#?;PWAV#VVFIN#NN#APPR#NE#APPR#NN#$.;0
2718;was#sagen#sie#?;PWS#VVFIN#PPER#$.;0
2719;was#haben#die#alt#Roemer#essen#?;PWS#VAFIN#ART#ADJA#NN#VVPP#$.;0
2720;sie#haben#erwachsen#Kind#?;PPER#VAFIN#ADJA#NN#$.;1
2721;was#sein#die#Resultat#?;PWS#VAFIN#ART#NN#$.;0
2722;die#finden#sie#eine#gut#Indikator#?;PDS#VVFIN#PPER#ART#ADJA#NN#$.;1
2723;kennen#sie#die#hier#?;VVFIN#PPER#ART#ADV#$.;1
2724;gefallen#sie#sie#?;VVFIN#PPER#PPER#$.;1
2725;und#was#sein#mit#die#Kunde#die#unterwegs#Sky#Go#nutzen#wollen#?;KON#PWS#VAFIN#APPR#ART#NN#ART#ADV#FM#NE#VVINF#VMFIN#$.;0
2726;was#halten#sie#davon#wenn#sie#immer#mal#wieder#live#Streame#?;PWS#VVFIN#PPER#PROP#KOUS#PPER#ADV#ADV#ADV#ADJD#NN#$.;0
2727;was#sollen#denn#diese#Mist#?;PWS#VMFIN#ADV#PDAT#NN#$.;0
2728;was#gefallen#sie#an#diese#Reihe#so#gut#?;PWS#VVFIN#PPER#APPR#PDAT#NN#ADV#ADJD#$.;0
2729;wollen#sie#mal#lesen#wie#die#klingen#wenn#sie#sie#aufregen#?;VMFIN#PPER#ADV#VVINF#KOUS#PDS#VVFIN#KOUS#PPER#PRF#VVFIN#$.;1
2730;wie#koennen#eine#so#perfekt#Show#wie#Avatar#ueberhaupt#existieren#?;PWAV#VMFIN#ART#ADV#ADJA#NN#KOUS#NN#ADV#VVINF#$.;0
2731;wie#Wahlkartei#sagen#die#den#?;PWAV#PIS#VVFIN#ART#NE#$.;0
2732;was#machen#ultimativ#die#Wert#eine#Mensch#aus#?;PWS#VVFIN#ADJD#ART#NN#ART#NN#PTKVZ#$.;0
2733;koennen#man#mit#politisch#Andersdenkende#konstruktiv#streiten#?;VMFIN#PIS#APPR#ADJD#NN#ADJD#VVINF#$.;1
2734;Hab#sie#sie#ueberlesen#oder#werden#die#Name#die#Unternehmen#nicht#nennen#?;NN#PPER#PPER#VVFIN#KON#VAFIN#ART#NN#ART#NN#PTKNEG#VVPP#$.;0
2735;wer#schaffen#die#Einzug#in#Halbfinale#?;PWS#VVFIN#ART#NN#APPRART#NN#$.;0
2736;werden#die#Mann#jetzt#befoerdern#?;VAFIN#ART#NN#ADV#VVPP#$.;1
2737;wie#werden#sie#die#Pflege#verbessern#?;PWAV#VAFIN#PPER#ART#NN#VVINF#$.;0
2738;schaffen#Amazon#die#Kasse#ab#?;VVFIN#NE#ART#NN#PTKVZ#$.;1
2739;wenn#man#Steuer#hinterziehen#bekommen#man#dann#eine#Job#bei#Finanzamt#?;KOUS#PIS#NN#VVFIN#VVFIN#PIS#ADV#ART#NN#APPRART#NN#$.;1
2740;was#sein#die#fuer#eins#?;PWS#VAFIN#PDS#APPR#CARD#$.;0
2741;was#haben#sie#erwarten#?;PWS#VAFIN#PPER#VVPP#$.;0
2742;gehen#sie#sie#nicht#gut#?;VVFIN#PPER#PPER#PTKNEG#ADJD#$.;1
2743;was#beinflusst#deine#Laune#?;PWS#VVFIN#PPOSAT#NN#$.;0
2744;sie#wissen#warum#sie#sie#anhalten#?;PPER#VVFIN#PWAV#PPER#PPER#VVFIN#$.;1
2745;wie#gehen#sie#da#in#Kundencenter#vor#?;PWAV#VVFIN#PPER#ADV#APPRART#NN#PTKVZ#$.;0
2746;haben#sie#in#deine#alt#Job#nicht#irgendwie#Problem#?;VAFIN#PPER#APPR#PPOSAT#ADJA#NN#PTKNEG#ADV#NN#$.;1
2747;wie#heissen#die#Hauptstadt#die#Ukraine#?;PWAV#VVFIN#ART#NN#ART#NE#$.;0
2748;wo#laufen#die#Champion#League#Zahl#Zahl#?;PWAV#VVFIN#ART#NN#NE#NN#NN#$.;0
2749;was#wissen#die#ueber#die#Leute#in#unsre#Regierung#?;PWS#VVFIN#PDS#APPR#ART#NN#APPR#PPOSAT#NN#$.;0
2750;was#tippen#sie#wie#lange#sie#noch#brauchen#bis#sie#raus#kommen#zu#Uni#?;PWS#VVFIN#PPER#KOUS#ADV#PPER#ADV#VVFIN#KON#PPER#ADV#VVFIN#APPRART#NN#$.;0
2751;gefallen#sie#sie#?;VVFIN#PPER#PPER#$.;1
2752;Twitter#koennen#sie#jemand#sagen#was#mit#die#Weinpflanze#los#sein#und#was#dagegen#helfen#?;NN#VMFIN#PPER#PIS#VVINF#PIS#APPR#ART#NN#ADJD#VAFIN#KON#PWS#PROP#VVFIN#$.;0
2753;wollen#sie#mal#zocken#?;VMFIN#PPER#ADV#VVINF#$.;1
2754;warum#unterstellen#sie#sie#solche#Unsinn#?;PWAV#VVFIN#PPER#PPER#PIAT#NN#$.;0
2755;Na#haben#sie#heute#alle#schon#die#Wirtschaftswachstum#ankurbeln#?;NE#VAFIN#PPER#ADV#PIS#ADV#ART#NN#VVPP#$.;1
2756;was#weissen#sie#was#sie#nicht#wissen#?;PIS#VVFIN#PPER#PWS#PPER#PTKNEG#VVFIN#$.;0
2757;was#bedeuten#die#?;PWS#VVFIN#PDS#$.;0
2758;Gibts#was#Neue#von#Seehofer#?;NN#PIAT#NN#APPR#NE#$.;1
2759;sie#erinnern#sie#?;PPER#VVFIN#PRF#$.;1
2760;werden#sie#auf#ja#wetten#?;VAFIN#PPER#APPR#ADV#VVINF#$.;1
2761;wie#viel#Information#brauchen#eine#Autor#um#eine#gut#Blogpost#zu#verfassen#?;PWAV#PIAT#NN#VVFIN#ART#NN#APPR#ART#ADJA#NN#PTKZU#VVINF#$.;0
2762;nur#sein#die#Frage#was#sein#Heimat#?;ADV#VAFIN#ART#NN#PIS#VAFIN#NN#$.;0
2763;haben#sie#ueberhaupt#eine#Presseausweis#?;VAFIN#PPER#ADV#ART#NN#$.;1
2764;sein#die#jetzt#mitleid#?;VAFIN#PDS#ADV#ADJD#$.;1
2765;wollen#sie#Freund#werden#?;VMFIN#PPER#NN#VAINF#$.;1
2766;wie#haben#sie#diese#klein#Boot#finden#?;PWAV#VAFIN#PPER#PDAT#ADJA#NN#VVPP#$.;0
2767;wie#kaeuflich#sein#sie#?;PWAV#ADJD#VAFIN#PPER#$.;0
2768;was#sein#die#Rolle#von#Forschende#bei#die#nachhaltig#Transformation#?;PWS#VAFIN#ART#NN#APPR#NN#APPR#ART#ADJA#NN#$.;0
2769;koennen#sie#eigentlich#an#Wochenende#in#Emsland#fahren#?;VMFIN#PPER#ADV#APPRART#NN#APPRART#NE#VVINF#$.;1
2770;haben#die#eine#der#Betroffene#so#aeussern#?;VAFIN#PDS#PIS#ART#NN#ADV#VVPP#$.;1
2771;was#geschehen#hinter#die#Kulisse#?;PWS#VVFIN#APPR#ART#NN#$.;0
2772;wer#moegen#sie#sie#erklaeren#?;PWS#VMFIN#PPER#PPER#VVINF#$.;0
2773;Sky#was#sein#los#?;FM#FM#VAFIN#ADJD#$.;0
2774;was#sein#die#geheim#Zutat#fuer#erfolgreich#Retrospektiven#?;PWS#VAFIN#ART#ADJA#NN#APPR#ADJA#NN#$.;0
2775;sehen#sie#auch#so#aus#?;VVFIN#PPER#ADV#ADV#PTKVZ#$.;1
2776;sie#sein#die#Konzept#eine#Umschulung#bekennen#?;PPER#VAFIN#ART#NN#ART#NN#VVPP#$.;1
2777;sein#sie#denn#taufen#?;VAFIN#PPER#ADV#VVPP#$.;1
2778;aber#was#bei#sie#rauskommen#haben#sie#nicht#verraten#?;KON#PWS#APPR#PPER#VVFIN#VAFIN#PPER#PTKNEG#VVPP#$.;1
2779;auf#welcher#Strecke#und#zu#welcher#Gelegenheit#sein#sie#mit#die#Rad#unterwegs#?;APPR#PWAT#NN#KON#APPR#PWAT#NN#VAFIN#PPER#APPR#ART#NN#ADV#$.;0
2780;was#haben#sie#aendern#?;PWS#VAFIN#PRF#VVPP#$.;0
2781;gehen#sie#um#Mode#um#eine#neu#Album#oder#bildend#Kunst#?;VVFIN#PPER#APPR#NN#APPR#ART#ADJA#NN#KON#ADJA#NN#$.;0
2782;geben#sie#Tendenz#in#die#Weiterentwicklung#von#App#?;VVFIN#PPER#NN#APPR#ART#NN#APPR#NN#$.;1
2783;was#wollen#man#mehr#?;PWS#VMFIN#PIS#ADV#$.;0
2784;sie#wissen#auch#was#sie#jetzt#bluehen#?;PPER#VVFIN#ADV#PWS#PPER#ADV#VVFIN#$.;1
2785;wollen#sie#mehr#wissen#?;VMFIN#PPER#ADV#VVINF#$.;1
2786;sein#sie#eine#Fanaccount#oder#die#Ligaverband#?;VAFIN#PPER#ART#NN#KON#ART#NN#$.;0
2787;sein#meine#Kind#suechtig#nach#die#Smartphone#?;VAFIN#PPOSAT#NN#ADJD#APPR#ART#NN#$.;1
2788;Hermes#was#stimmen#mit#euren#Fahrer#nicht#?;NE#FM#VVFIN#APPR#PPOSAT#NN#PTKNEG#$.;0
2789;wo#stehen#die#?;PWAV#VVFIN#PDS#$.;0
2790;wann#bekommen#die#Autodoktor#eigentlich#endlich#ihre#eigen#Sendung#?;PWAV#VVFIN#ART#NN#ADV#ADV#PPOSAT#ADJA#NN#$.;0
2791;wo#sollen#sie#sie#abholen#?;PWAV#VMFIN#PPER#PPER#VVINF#$.;0
2792;und#was#wollen#sie#nun#damit#sie#sagen#?;KON#PWS#VMFIN#PPER#ADV#PROP#PPER#VVFIN#$.;0
2793;und#was#sein#die#Dank#?;KON#PWS#VAFIN#ART#NN#$.;0
2794;ob#die#Wasser#verseuchen#sein#?;KOUS#PDS#NN#VVPP#VAFIN#$.;1
2795;wissen#sie#was#die#traurig#sein#?;VVFIN#PPER#PIS#ART#ADJA#VAFIN#$.;1
2796;was#finden#sie#an#Ikea#am#besten#?;PWS#VVFIN#PPER#APPR#NE#PTKA#ADJD#$.;0
2797;hmm#woran#erinnern#sie#diese#Umfrage#nur#?;ITJ#PWAV#VVFIN#PPER#PDAT#NN#ADV#$.;0
2798;was#haben#sie#erwarten#?;PWS#VAFIN#PPER#VVPP#$.;0
2799;aber#Walter#kennen#sie#oder#?;ADV#NE#VVFIN#PPER#KON#$.;1
2800;gehoeren#die#Reichskriegsflagge#nicht#auch#zu#die#Symbol#die#in#Deutschland#verbieten#sein#?;VVFIN#ART#NN#PTKNEG#ADV#APPR#ART#NN#ART#APPR#NE#VVPP#VAFIN#$.;1
2801;Gibts#die#wirklich#?;NN#PDS#ADJD#$.;1
2802;sollen#sie#sie#erloesen#?;VMFIN#PPER#PPER#VVINF#$.;1
2803;sie#glauben#diese#Geschichte#sein#wahr#?;PPER#VVFIN#PDAT#NN#VAFIN#ADJD#$.;1
2804;warum#greifen#die#VAR#da#denn#ueberhaupt#ein#und#sagen#gucken#sie#sie#an#?;PWAV#VVFIN#ART#NN#ADV#ADV#ADV#PTKVZ#KON#VVFIN#VVIMP#PPER#PPER#PTKVZ#$.;0
2805;und#was#machen#die#Gummiband#gut#als#eine#Plastikfolie#?;KON#PWS#VVFIN#ART#NN#ADJD#KOUS#ART#NN#$.;0
2806;was#sein#nur#mit#die#?;PWS#VAFIN#ADV#APPR#PDS#$.;0
2807;wie#koennen#denn#tot#Mensch#noch#Song#rausbringen#?;PWAV#VMFIN#ADV#ADJA#NN#ADV#NN#VVFIN#$.;0
2808;wo#sein#Gottes#Engel#bei#tragisch#Unfall#und#Katastrophe#?;PWAV#VAFIN#NE#NN#APPR#ADJA#NN#KON#NN#$.;0
2809;und#wann#kommen#meine#Schwester#nach#Haus#?;KON#PWAV#VVFIN#PPOSAT#NN#APPR#NN#$.;0
2810;was#koennen#nur#Papier#?;PWS#VMFIN#ADV#NN#$.;0
2811;Welches#Spiel#schauen#sie#denn#?;PWAT#NN#VVFIN#PPER#ADV#$.;0
2812;wo#koennen#man#die#holen#?;PWAV#VMFIN#PIS#PDS#VVINF#$.;0
2813;wie#viel#Geld#sollen#Politiker#in#Deutschland#verdienen#?;PWAV#PIAT#NN#VMFIN#NN#APPR#NE#VVINF#$.;0
2814;sein#in#die#Schokoladencroissant#Schokolade#?;VAFIN#APPR#ART#NE#NN#$.;1
2815;was#brauchen#sie#sonst#noch#so#?;PWS#VVFIN#PPER#ADV#ADV#ADV#$.;0
2816;also#reden#sie#von#eine#Ticker#und#keine#VideoStream#?;ADV#VVFIN#PPER#APPR#ART#NN#KON#PIAT#NN#$.;1
2817;koennen#sie#bitte#einfach#vorbei#sein#?;VMFIN#PPER#ADV#ADJD#ADV#VAINF#$.;1
2818;Ok#koennen#sie#jetzt#?;NN#VMFIN#PPER#ADV#$.;1
2819;wie#bekommen#sie#die#Georg#aus#die#Nachricht#?;PWAV#VVFIN#PPER#ART#NE#APPR#ART#NN#$.;0
2820;denken#hier#eigentlich#jede#nur#an#sie#?;VVFIN#ADV#ADV#PIS#ADV#APPR#PRF#$.;1
2821;wie#sehen#sie#in#die#Kontext#die#rot#fuer#Diallo#?;PWAV#VVFIN#PPER#APPR#ART#NN#ART#ADJA#APPR#NN#$.;0
2822;wollen#sie#oder#haben#sie#?;VMFIN#PPER#KON#VAFIN#PPER#$.;0
2823;wer#sein#die#denn#?;PWS#VAFIN#PDS#ADV#$.;0
2824;warum#sein#Arzt#oft#nicht#oder#kaum#per#Mail#zu#erreichen#?;PWAV#VAFIN#NN#ADV#PTKNEG#KON#ADV#APPR#NN#PTKZU#VVINF#$.;0
2825;warum#sollen#sie#auch#irgendwann#aufhoeren#?;PWAV#VMFIN#PPER#ADV#ADV#VVINF#$.;0
2826;wissen#sie#noch#als#eine#Tweet#maximal#Zahl#Zeichen#haben#duerfen#?;VVFIN#PPER#ADV#KOUS#ART#NN#ADJD#NN#NN#VAINF#VMFIN#$.;1
2827;haben#sie#vielleicht#sogar#schon#Motiv#in#Kopf#?;VAFIN#PPER#ADV#ADV#ADV#NN#APPRART#NN#$.;1
2828;und#warum#wollen#die#Kind#wenn#sie#keine#Zeit#dafuer#haben#?;KON#PWAV#VMFIN#ART#NN#KOUS#PPER#PIAT#NN#PROP#VAFIN#$.;0
2829;haben#jemand#eine#gut#Empfehlung#fuer#eine#neu#?;VAFIN#PIS#ART#ADJA#NN#APPR#ART#ADJA#$.;0
2830;warum#sollen#sie#die#tun#?;PWAV#VMFIN#PPER#PDS#VVINF#$.;0
2831;wer#brauchen#noch#Sozialdemokrat#?;PWS#VVFIN#ADV#NN#$.;0
2832;wie#schuetzen#die#Staat#die#Wirtschaft#?;PWAV#VVFIN#ART#NN#ART#NN#$.;0
2833;wo#leben#sie#eigentlich#?;PWAV#VVFIN#PPER#ADV#$.;0
2834;gehen#da#noch#was#?;VVFIN#ADV#ADV#PIS#$.;1
2835;Die#Deutsche#sein#stolz#auf#ihre#Politiker#?;ART#NN#VAFIN#ADJD#APPR#PPOSAT#NN#$.;1
2836;sie#haben#meine#Vertrag#verlaengern#und#dabei#sein#leider#etwas#schief#gegangen#koennt#sie#helfen#?;PPER#VAFIN#PPOSAT#NN#VVPP#KON#PROP#VAFIN#ADV#PIS#ADJD#ADJD#VVFIN#PPER#VVINF#$.;1
2837;sagen#mal#duerfen#die#die#?;VVIMP#ADV#VMFIN#PDS#PDS#$.;1
2838;geben#sie#trotzdem#schon#Lebkucken#zu#kaufen#?;VVFIN#PPER#PROP#ADV#ADJD#PTKZU#VVINF#$.;1
2839;warum#muessen#sie#immer#heulen#sobald#sie#ueberfordern#sein#?;PWAV#VMFIN#PPER#ADV#VVINF#KOUS#PPER#VVPP#VAFIN#$.;0
2840;kennen#noch#jemand#jemanden#die#diesen#Ratgeber#gebrauchen#koennen#?;VVFIN#ADV#PIS#PIS#ART#PDAT#NN#VVINF#VMFIN#$.;0
2841;wer#werden#denn#da#befragen#?;PWS#VAFIN#ADV#ADV#VVPP#$.;0
2842;erfinden#deine#Kind#haeufig#klein#Luegengeschichte#oder#flunkern#?;VVFIN#PPOSAT#NN#ADJD#ADJA#NN#KON#VVFIN#$.;1
2843;wie#ueberleben#man#eigentlich#die#Pubertaet#seiner#Kind#ohne#jemanden#umbringen#oder#alle#anzuenden#?;PWAV#VVFIN#PIS#ADV#ART#NN#PPOSAT#NN#APPR#PIS#VVIZU#KON#PIS#VVIZU#$.;0
2844;wie#oft#denn#noch#?;PWAV#ADV#ADV#ADV#$.;0
2845;werden#sie#sie#bereuen#?;VAFIN#PPER#PPER#VVINF#$.;1
2846;koennen#sie#diese#Darstellung#bestaetigen#?;VMFIN#PPER#PDAT#NN#VVINF#$.;1
2847;wer#sein#eigentlich#Schiedsrichter#in#Hoffenheim#?;PWS#VAFIN#ADV#NN#APPR#NN#$.;0
2848;und#wann#werden#gegen#Nahles#verhandeln#?;KON#PWAV#VAFIN#APPR#NE#VVPP#$.;0
2849;Wusstet#sie#die#?;VVFIN#PPER#PDS#$.;1
2850;sein#sie#nicht#alle#gleich#?;VAFIN#PPER#PTKNEG#PIS#ADV#$.;1
2851;um#welchen#Artikel#gehen#sie#denn#?;APPR#PWAT#NN#VVFIN#PPER#ADV#$.;0
2852;wo#koennen#man#gut#radfahren#?;PWAV#VMFIN#PIS#ADJD#VVINF#$.;0
2853;warum#schauen#sie#sie#die#Serie#nicht#an#?;PWAV#VVFIN#PPER#PPER#ART#NN#PTKNEG#PTKVZ#$.;0
2854;wer#haben#sie#aus#die#Keller#lassen#?;PWS#VAFIN#PPER#APPR#ART#NN#VVPP#$.;0
2855;warum#halten#China#und#Indien#an#die#Kohle#fest#?;PWAV#VVFIN#NE#KON#NE#APPR#ART#NN#PTKVZ#$.;0
2856;ob#sie#diese#Tipp#auch#anmelden#werden#wenn#sie#sie#diese#schicken#?;KOUS#PPER#PDAT#NN#ADV#VVINF#VAFIN#KOUS#PPER#PPER#PDS#VVFIN#$.;1
2857;sein#sie#mit#die#Motorrad#kommen#?;VAFIN#PPER#APPR#ART#NN#VVPP#$.;1
2858;sein#die#nicht#personengebunden#?;VAFIN#PDS#PTKNEG#ADJD#$.;1
2859;haben#da#tatsaechlich#eine#Koch#gerade#sagen#dass#man#die#Schale#von#Karotte#nicht#mitessen#koennen#?;VAFIN#ADV#ADJD#ART#NN#ADV#VVPP#KOUS#PIS#ART#NN#APPR#NN#PTKNEG#VVINF#VMFIN#$.;1
2860;wo#ueberwintern#eigentlich#die#Hummel#?;PWAV#VVFIN#ADV#ART#NN#$.;0
2861;wie#viele#SPDler#brauchen#man#um#eine#Gluehbirne#zu#wechseln#?;PWAV#PIAT#NN#VVFIN#PIS#APPR#ART#NN#PTKZU#VVINF#$.;0
2862;wollen#sie#eine#Duell#?;VMFIN#PPER#ART#NN#$.;1
2863;sehr#geehrt#Herr#haben#sie#die#so#sagen#?;ADV#ADJA#NN#VAFIN#PPER#PDS#ADV#VVPP#$.;1
